상호명,카테고리,업종,시도,구,latitude,longitude,도로명주소,전화번호,홈페이지,휴무일,오픈시간,주차여부,반려동물전용여부,입장가능종류,제한사항,color
종이나라박물관,반려동반여행,박물관,서울특별시,중구,37.55964972,127.006154,서울특별시 중구 장충단로 166,222797901,www.papermuseum.or.kr,"매주 일요일, 법정공휴일",월~토 09:30~18:00,Y,해당없음,해당없음,해당없음,beige
좋아서하는 동물병원,반려의료,동물병원,서울특별시,용산구,37.53793867,126.967973,서울특별시 용산구 백범로 341,27030075,https://www.joapethospital.com/,"매주 토, 일",월~금 10:00~19:00,Y,해당없음,모두 가능,제한사항 없음,orange
좋은나라애견본부 장위점,반려동물 서비스,반려동물용품,서울특별시,성북구,37.61509675,127.051652,서울특별시 성북구 돌곶이로 151,29156677,http://www.joeunpet.com/,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
주름이애견미용타운,반려동물 서비스,미용,서울특별시,강동구,37.55160042,127.132122,서울특별시 강동구 암사길 26,24297065,,,,Y,해당없음,모두 가능,제한사항 없음,lightred
주식회사 노원24시동물의료센터,반려의료,동물병원,서울특별시,노원구,37.65312889,127.068131,서울특별시 노원구 노원로 408,29190075,https://www.namc.co.kr/,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,제한사항 없음,orange
주연동물병원,반려의료,동물병원,서울특별시,중랑구,37.57730946,127.085701,서울특별시 중랑구 면목로 273,222079931,,매주 일요일,"월~금 10:00~20:00, 토 10:00~14:00",Y,해당없음,모두 가능,제한사항 없음,orange
주주동물병원,반려의료,동물병원,서울특별시,동대문구,37.57785721,127.058491,서울특별시 동대문구 사가정로 121,222441081,http://www.jujuah.co.kr/,연중무휴,"화,수, 금,토 09:30~20:00, 월, 목 09:30~22:00, 일, 법정공휴일 10:00~18:00",N,해당없음,모두 가능,제한사항 없음,orange
주주동물종합병원,반려의료,동물병원,서울특별시,강남구,37.50172214,127.050578,서울특별시 강남구 선릉로 412,25560975,http://blog.smartmyshop.com/%EC%A3%BC%EC%A3%BC%EB%8F%99%EB%AC%BC%EC%A2%85%ED%95%A9%EB%B3%91%EC%9B%90,연중무휴,매일 09:00~22:00,Y,해당없음,모두 가능,제한사항 없음,orange
주주스토리,반려동물 서비스,반려동물용품,서울특별시,양천구,37.51679688,126.839933,서울특별시 양천구 남부순환로 585,50713057538,,연중무휴,매일 10:30~22:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
주주클럽,반려동물 서비스,반려동물용품,서울특별시,동대문구,37.57220704,127.070439,서울특별시 동대문구 답십리로 272,233945255,,연중무휴,매일 11:30~21:30,Y,해당없음,모두 가능,제한사항 없음,darkblue
주주클럽 망우본점,반려동물 서비스,반려동물용품,서울특별시,중랑구,37.60128916,127.108116,서울특별시 중랑구 양원역로 7,24345949,https://blog.naver.com/zzclub9,매주 화요일,수~월 11:00~21:00,N,해당없음,모두 가능,제한사항 없음,darkblue
준동물병원,반려의료,동물병원,서울특별시,광진구,37.53490694,127.070367,서울특별시 광진구 뚝섬로 541,24572220,https://blog.naver.com/wwqwe12,매주 일요일,"월~금 10:00~19:00, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
준동물병원,반려의료,동물병원,서울특별시,송파구,37.51022788,127.130688,서울특별시 송파구 위례성대로 178,24029119,,,,Y,해당없음,모두 가능,제한사항 없음,orange
준온누리약국,반려의료,동물약국,서울특별시,강서구,37.55711619,126.864347,서울특별시 강서구 양천로 583,220937900,,연중무휴,"월~금 09:00~19:00, 토~일, 법정공휴일 10:00~15:00",Y,해당없음,모두 가능,제한사항 없음,purple
중계이오동물병원,반려의료,동물병원,서울특별시,노원구,37.6492608,127.076361,서울특별시 노원구 한글비석로 245,29397579,,매주 일요일,"월~금 10:00~20:00, 토 10:00~18:00",N,해당없음,모두 가능,제한사항 없음,orange
중곡동물병원,반려의료,동물병원,서울특별시,광진구,37.56274482,127.08157,서울특별시 광진구 긴고랑로 47,24625595,,매주 일요일,"월~금 10:00~19:30, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
중곡종로약국,반려의료,동물약국,서울특별시,광진구,37.55777501,127.088102,서울특별시 광진구 용마산로 46,222014321,,매주 토요일,"금 08:30~22:00, 일 08:30~22:00",N,해당없음,모두 가능,제한사항 없음,purple
중랑차 동물병원,반려의료,동물병원,서울특별시,중랑구,37.59244335,127.072667,서울특별시 중랑구 중랑천로 81,24330787,,매주 일요일,"월~금 10:00~18:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
중랑캠핑숲잔디광장,반려동반여행,여행지,서울특별시,중랑구,37.60686128,127.110697,서울특별시 중랑구 송림길 172,24357168,https://parks.seoul.go.kr/template/sub/JungnangCampGround.do,연중무휴,매일 00:00~24:00,Y,해당없음,모두 가능,목줄,lightgray
중앙동물메디컬센터,반려의료,동물병원,서울특별시,강남구,37.51649689,127.059502,서울특별시 강남구 영동대로 630,25123331,https://blog.naver.com/jaamc3331,매주 일요일,"월~금 10:00~19:30, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
중앙동물병원,반려의료,동물병원,서울특별시,강북구,37.61696865,127.030376,서울특별시 강북구 도봉로 88,29828698,,매주 일요일,월~토 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
중앙동물병원,반려의료,동물병원,서울특별시,성북구,37.60884343,127.059331,서울특별시 성북구 돌곶이로 56,29670300,,,,N,해당없음,모두 가능,제한사항 없음,orange
중앙메디칼약국,반려의료,동물약국,서울특별시,영등포구,37.50396259,126.920889,서울특별시 영등포구 가마산로 582,28468950,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
중앙메디칼약국,반려의료,동물약국,서울특별시,금천구,37.48191309,126.881581,서울특별시 금천구 가산디지털1로 186,28631012,,매주 일요일,"월~금 08:20~21:00, 토10:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
중앙애견,반려동물 서비스,반려동물용품,서울특별시,중구,37.56233241,126.999852,서울특별시 중구 퇴계로 252-2,222799944,,,,N,해당없음,모두 가능,제한사항 없음,darkblue
중앙애견미용,반려동물 서비스,반려동물용품,서울특별시,강북구,37.61696865,127.030376,서울특별시 강북구 도봉로 88,29851735,,매주 일요일,월~토 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
중앙애견미용학원,반려동물 서비스,미용,서울특별시,중구,37.56173295,126.997487,서울특별시 중구 퇴계로44길 1,222793888,,,,N,해당없음,모두 가능,제한사항 없음,lightred
중앙애견미용학원 신도림점,반려동물 서비스,미용,서울특별시,영등포구,37.51099743,126.892564,서울특별시 영등포구 경인로 706,28330039,http://www.japet.co.kr/,,,Y,해당없음,모두 가능,제한사항 없음,lightred
중앙약국,반려의료,동물약국,서울특별시,노원구,37.65996021,127.069863,서울특별시 노원구 상계로27길 32,50714239934,,매주 일요일,"월~금 09:00~21:00, 토 09:00~20:00",Y,해당없음,모두 가능,제한사항 없음,purple
중앙제일약국,반려의료,동물약국,서울특별시,양천구,37.52218717,126.874557,서울특별시 양천구 신목로 84,50713957557,,연중무휴,매일 09:00~21:00,N,해당없음,모두 가능,제한사항 없음,purple
중앙프라자약국,반려의료,동물약국,서울특별시,성북구,37.5922742,127.015714,서울특별시 성북구 동소문로 94,29275606,,매주 일요일,"월, 수, 금 09:00~19:00, 화, 목 09:00~20:00, 토 09:00~16:00, 법정공휴일 09:00~13:00",N,해당없음,모두 가능,제한사항 없음,purple
중앙프라자약국,반려의료,동물약국,서울특별시,송파구,37.49434866,127.152063,서울특별시 송파구 마천로57길 4,234013818,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~18:00",N,해당없음,모두 가능,제한사항 없음,purple
쥬라기동물병원,반려의료,동물병원,서울특별시,광진구,37.54207441,127.095279,서울특별시 광진구 광나루로 601,24557570,,매주 일요일,월~토 09:00~19:00,Y,해당없음,모두 가능,제한사항 없음,orange
쥬라기동물병원,반려의료,동물병원,서울특별시,강동구,37.54426222,127.125195,서울특별시 강동구 올림픽로 703,24887463,,"매주 일요일, 법정공휴일",월~토 10:00~19:00,Y,해당없음,모두 가능,제한사항 없음,orange
쥬바보펫,반려동물 서비스,반려동물용품,서울특별시,송파구,37.48079176,127.120842,서울특별시 송파구 새말로 62,16618162,,"매주 토, 일",월~금 10:00~17:00,N,해당없음,모두 가능,제한사항 없음,darkblue
쥬비코,반려동물 서비스,반려동물용품,서울특별시,중구,37.55695157,126.977413,서울특별시 중구 퇴계로2길 15,7077996550,https://zoobico.com/,"매주 토, 일",월~금 10:00~17:00,N,해당없음,모두 가능,제한사항 없음,darkblue
쥬파크 강북점,반려동물 서비스,반려동물용품,서울특별시,강북구,37.61387096,127.022327,서울특별시 강북구 삼양로 112-1,,,"1, 3째주 화요일",매일 10:00~21:00,N,해당없음,모두 가능,제한사항 없음,darkblue
즐거운 약국,반려의료,동물약국,서울특별시,마포구,37.54229142,126.94463,서울특별시 마포구 큰우물로 53,27147588,,"매주 토, 일, 법정공휴일",월~금 09:00~19:30,N,해당없음,모두 가능,제한사항 없음,purple
즐거운그루밍,반려동물 서비스,미용,서울특별시,송파구,37.50035711,127.095023,서울특별시 송파구 백제고분로32길 23,,http://www.instagram.com/heeyoon900,매주 화요일,수~월 10:00~19:00,Y,해당없음,모두 가능,제한사항 없음,lightred
즐거운애견미용,반려동물 서비스,미용,서울특별시,마포구,37.55753752,126.914995,서울특별시 마포구 성미산로10길 46,23248101,https://blog.naver.com/zhfh8101,매주 목요일,금~수 10:00~06:00,N,해당없음,모두 가능,제한사항 없음,lightred
즐거운약국,반려의료,동물약국,서울특별시,구로구,37.49708641,126.855733,서울특별시 구로구 경인로 320,226855675,,매주 일요일,"월~금 08:30~20:00, 토 08:30~16:00",N,해당없음,모두 가능,제한사항 없음,purple
지니앤독,반려동물식당카페,카페,서울특별시,관악구,37.484358,126.936501,서울특별시 관악구 남부순환로 1674,232857272,http://cafe.naver.com/jinindog,매주 화요일,"월, 수~금 15:00~21:30, 토~일 14:00~21:30",Y,해당없음,모두 가능,제한사항 없음,lightgreen
지니약국,반려의료,동물약국,서울특별시,송파구,37.51497717,127.104216,서울특별시 송파구 올림픽로 305,50713652025,,연중무휴,매일 08:00~22:30,N,해당없음,모두 가능,제한사항 없음,purple
지니펫,반려동물 서비스,반려동물용품,서울특별시,관악구,37.47492698,126.922635,서울특별시 관악구 법원단지21길 1,28645544,,연중무휴,매일 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,darkblue
지디파크,반려동물 서비스,반려동물용품,서울특별시,강서구,37.58040078,126.819472,서울특별시 강서구 양천로27길 167,50713959014,http://instagram.com/gd__park,연중무휴,매일 10:00~22:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
지앤미약국,반려의료,동물약국,서울특별시,송파구,37.49660003,127.131553,서울특별시 송파구 동남로 215,24020612,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
지앤에프 애견샵,반려동물 서비스,미용,서울특별시,중랑구,37.58171129,127.093162,서울특별시 중랑구 용마산로 333,24926344,https://www.instagram.com/g_g_pet,매주 일요일,월~토 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
지엔동물병원,반려의료,동물병원,서울특별시,동작구,37.50519424,126.94614,서울특별시 동작구 상도로31길 87,28128275,,연중무휴,매일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,orange
지엔스독,반려동물 서비스,반려동물용품,서울특별시,강남구,37.52565722,127.038644,서울특별시 강남구 선릉로157길 13-5,7045306775,,,,N,해당없음,모두 가능,제한사항 없음,darkblue
지연이네 강아지수제간식,반려동물 서비스,반려동물용품,서울특별시,도봉구,37.68223532,127.048916,서울특별시 도봉구 도봉로180길 50,,http://catsndogslove.com/,"매주 토, 일",월~금 10:00~17:00,N,해당없음,모두 가능,제한사항 없음,darkblue
지영약국,반려의료,동물약국,서울특별시,강북구,37.64125135,127.016597,서울특별시 강북구 삼양로 423,29021072,,매주 일요일,"월~토, 법정공휴일 18:00~21:00",N,해당없음,모두 가능,제한사항 없음,purple
지용M약국,반려의료,동물약국,서울특별시,송파구,37.5109333,127.116084,서울특별시 송파구 백제고분로48길 27,24152336,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~20:00",N,해당없음,모두 가능,제한사항 없음,purple
지지독,반려동물 서비스,반려동물용품,서울특별시,양천구,37.52155078,126.875568,서울특별시 양천구 신목로6길 34,50713524766,https://zizidog.shop/,매주 일요일,월~토 13:00~19:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
지하철더조은약국,반려의료,동물약국,서울특별시,송파구,37.49560314,127.124068,서울특별시 송파구 중대로 지하 149,50713885912,,"매주 일요일, 법정공휴일","월~금 08:30~19:00, 토 09:00~12:00",Y,해당없음,모두 가능,제한사항 없음,purple
진메디칼약국,반려의료,동물약국,서울특별시,송파구,37.49465159,127.151986,서울특별시 송파구 마천로57길 7,24009240,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~20:00",N,해당없음,모두 가능,제한사항 없음,purple
진서동물병원,반려의료,동물병원,서울특별시,중랑구,37.60469192,127.095929,서울특별시 중랑구 신내로10길 7,24327530,https://blog.naver.com/vous1377,매주 일요일,월~토 09:00~19:00,Y,해당없음,모두 가능,제한사항 없음,orange
진성애견용품,반려동물 서비스,반려동물용품,서울특별시,도봉구,37.6410261,127.038032,서울특별시 도봉구 덕릉로59길 30,29002022,,매주 일요일,월~토 10:00~21:00,N,해당없음,모두 가능,제한사항 없음,darkblue
진성온누리약국,반려의료,동물약국,서울특별시,도봉구,37.66530685,127.042536,서울특별시 도봉구 도봉로 681,29935535,,연중무휴,"월~토 08:30~23:00, 일 15:00~19:00",N,해당없음,모두 가능,제한사항 없음,purple
진쇼니샵,반려동물식당카페,카페,서울특별시,서초구,37.51446227,127.018471,서울특별시 서초구 강남대로97길 23,50713510626,http://blog.naver.com/jinsyoni3,연중무휴,매일 12:00~22:00,N,반려동물 전용,모두 가능,제한사항 없음,lightgreen
진약국,반려의료,동물약국,서울특별시,성북구,37.61773965,127.051171,서울특별시 성북구 장월로 146,29420700,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,은평구,37.60198245,126.935948,서울특별시 은평구 통일로 610,23567464,,매주 일요일,"월~금 09:00~19:30, 토 09:00~14:30",N,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,서대문구,37.56636182,126.930762,서울특별시 서대문구 연희로 94,231433755,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,성동구,37.56172108,127.034238,서울특별시 성동구 왕십리로 315,222942828,,"매주 일요일, 법정공휴일","월~금 08:30~20:00, 토 08:30~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,송파구,37.49112302,127.126243,서울특별시 송파구 동남로 138,24076796,,"매주 일요일, 법정공휴일",월~토 09:00~20:30,N,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,강남구,37.52140782,127.0317,서울특별시 강남구 도산대로37길 6,234452525,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
진약국,반려의료,동물약국,서울특별시,양천구,37.53482073,126.834793,서울특별시 양천구 곰달래로13길 58,,,,,N,해당없음,모두 가능,제한사항 없음,purple
진영약국,반려의료,동물약국,서울특별시,광진구,37.54033585,127.088671,서울특별시 광진구 아차산로57길 42,24548827,,"매주 일요일, 법정공휴일","월~금 09:00~22:00, 토 09:00~22:00",N,해당없음,모두 가능,제한사항 없음,purple
진정훈동물병원,반려의료,동물병원,서울특별시,중랑구,37.60179083,127.078752,서울특별시 중랑구 봉화산로 39-1,222070073,https://vetzzin.modoo.at/,매주 일요일,"월~금 10:00~18:30, 토 10:00~14:00",Y,해당없음,모두 가능,제한사항 없음,orange
진주약국,반려의료,동물약국,서울특별시,광진구,37.53578496,127.08301,서울특별시 광진구 자양로15길 9,24468279,,매주 일요일,"월~금 08:30~22:00, 토 09:00~18:00",N,해당없음,모두 가능,제한사항 없음,purple
진흥온누리약국,반려의료,동물약국,서울특별시,서초구,37.49708113,127.023665,서울특별시 서초구 서초대로 389,25321525,,"매주 일요일, 법정공휴일","월~금 09:30~18:30, 토 09:30~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
집사들,반려동물 서비스,반려동물용품,서울특별시,영등포구,37.53142734,126.892012,서울특별시 영등포구 선유로43가길 24,50713921079,https://www.instagram.com/butler.s_lee/,매주 일요일,월~토 13:00~21:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
짚풀생활사박물관,반려동반여행,박물관,서울특별시,종로구,37.58490585,126.999843,서울특별시 종로구 성균관로4길 45,27438787,www.jipul.com,"1월1일, 설, 추석 연휴, 매주 일, 월",화~토 10:00~17:00,Y,해당없음,해당없음,해당없음,beige
차기정약국,반려의료,동물약국,서울특별시,구로구,37.48626334,126.852089,서울특별시 구로구 개봉로3길 76,226877712,,매주 일요일,"월~수, 금, 토 09:00~21:00, 목 09:00~19:00,",Y,해당없음,모두 가능,제한사항 없음,purple
차르도르,반려동물식당카페,카페,서울특별시,관악구,37.49102821,126.926927,서울특별시 관악구 보라매로 17,28751999,https://www.instagram.com/chardor_petsalon/,연중무휴,매일 10:00~21:00,N,해당없음,모두 가능,제한사항 없음,lightgreen
차오름동물병원,반려의료,동물병원,서울특별시,용산구,37.53428593,126.95114,서울특별시 용산구 효창원로 14,27067975,,매주 일요일,"월~금 10:00~20:00, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
차지우동물병원,반려의료,동물병원,서울특별시,강서구,37.5629053,126.840439,서울특별시 강서구 강서로62길 10,222351533,,"매주 월,화,일","수~금 10:30~17:00, 토 10:30~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
착한약국,반려의료,동물약국,서울특별시,도봉구,37.64029729,127.039396,서울특별시 도봉구 덕릉로 253,29052597,,매주 일요일,"월~금, 08:30~20:00, 토 08:30~14:00",N,해당없음,모두 가능,제한사항 없음,purple
착한약국,반려의료,동물약국,서울특별시,광진구,37.53170694,127.085538,서울특별시 광진구 자양로 43,24535775,,"매주 일요일, 법정공휴일","월~금 08:30~21:00, 토 08:30~18:00",Y,해당없음,모두 가능,제한사항 없음,purple
찬솔약국,반려의료,동물약국,서울특별시,동작구,37.51120675,126.944611,서울특별시 동작구 만양로 86,28158868,,연중무휴,"월~토 09:00~21:00, 일, 법정공휴일 10:00~21:00",N,해당없음,모두 가능,제한사항 없음,purple
찰찰이네 자연간식,반려동물 서비스,반려동물용품,서울특별시,서초구,37.47410946,127.043392,서울특별시 서초구 마방로6길 43,7040014779,https://www.instagram.com/chalchal_petfood,"매주 월, 화",수~일 12:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
참 동물병원,반려의료,동물병원,서울특별시,영등포구,37.5135992,126.919833,서울특별시 영등포구 영등포로76길 1,28410075,"매달2,4번째 일요일",연중무휴,매일 09:00~20:30,N,해당없음,모두 가능,제한사항 없음,orange
참동물병원,반려의료,동물병원,서울특별시,노원구,37.66506609,127.058024,서울특별시 노원구 동일로 1530,29520089,,매주 일요일,"월~금 10:00~20:00, 토 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
참동물병원,반려의료,동물병원,서울특별시,강서구,37.5645561,126.823839,서울특별시 강서구 마곡서로 133,226667990,,연중무휴,"월~금 10:00~20:00, 토 10:00~18:00, 일 10:00~14:00",Y,해당없음,모두 가능,제한사항 없음,orange
참마음온누리약국,반려의료,동물약국,서울특별시,마포구,37.5514445,126.915962,서울특별시 마포구 양화로 73,231410258,,"매주 일요일, 법정공휴일","월~금 09:00~21:30, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
참말로친절한약국,반려의료,동물약국,서울특별시,노원구,37.65199466,127.061554,서울특별시 노원구 동일로 1382,29321186,,연중무휴,"월~금 09:00~20:00, 토 09:00~16:00, 일, 법정공휴일 12:00~21:00",N,해당없음,모두 가능,제한사항 없음,purple
참사랑동물병원,반려의료,동물병원,서울특별시,노원구,37.651747,127.077559,서울특별시 노원구 한글비석로 272,29381122,,,,Y,해당없음,"모두 가능, 특수동물(햄스터,고슴도치 등)",제한사항 없음,orange
참사랑동물병원,반려의료,동물병원,서울특별시,양천구,37.50820318,126.865102,서울특별시 양천구 목동남로4길 6-11,226437882,https://blog.naver.com/dvm_kang,매주 일요일,"월~금 10:00~19:00, 토 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,orange
참사랑약국,반려의료,동물약국,서울특별시,성동구,37.56583475,127.043075,서울특별시 성동구 마장로 300,222927369,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
참사랑약국,반려의료,동물약국,서울특별시,동작구,37.487901,126.90694,서울특별시 동작구 신대방1가길 38,28314091,,"매주 일요일, 법정공휴일","월~금 09:00~18:30, 토 09:00~15:30",N,해당없음,모두 가능,제한사항 없음,purple
참사랑이화약국,반려의료,동물약국,서울특별시,마포구,37.5630867,126.921545,서울특별시 마포구 연남동 573,263585865,,연중무휴,"월~금 09:00~19:30, 토~일 09:00~17:00",Y,해당없음,모두 가능,제한사항 없음,purple
참소망약국,반려의료,동물약국,서울특별시,송파구,37.51572764,127.131063,서울특별시 송파구 양재대로 1222,24083393,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~15:30",N,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,강북구,37.64499006,127.020195,서울특별시 강북구 한천로 1118,29928789,https://blog.naver.com/thdgkfka111,"매주 일요일, 법정공휴일",월~토 09:00~21:00,Y,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,노원구,37.63661786,127.064539,서울특별시 노원구 섬밭로 229,29792204,,매주 일요일,"월~금 09:00~19:00, 토 09:00~16:30",Y,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,중랑구,37.59962443,127.087416,서울특별시 중랑구 상봉중앙로1길 12,222081156,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,마포구,37.55460481,126.929705,서울특별시 마포구 와우산로 149,281632488,,연중무휴,매일 10:30~23:00,N,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,송파구,37.51748462,127.103445,서울특별시 송파구 올림픽로35가길 9,262646184,,"매주 일요일, 법정공휴일","월~목 09:00~20:00, 금 09:00~19:00, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
참약국,반려의료,동물약국,서울특별시,영등포구,37.51397076,126.905777,서울특별시 영등포구 영신로19길 18,269511390,,"매주 일요일, 법정공휴일","월~금 09:00~19:30, 토 09:00~14:30",N,해당없음,모두 가능,제한사항 없음,purple
참약사 장수약국,반려의료,동물약국,서울특별시,관악구,37.47639444,126.977775,서울특별시 관악구 남부순환로 2062,25971730,,연중무휴,매일 08:30~22:00,N,해당없음,모두 가능,제한사항 없음,purple
참약사 지안약국,반려의료,동물약국,서울특별시,성동구,37.56144175,127.038394,서울특별시 성동구 왕십리광장로 17,50713491577,,매주 일요일,월~토 11:00~21:00,Y,해당없음,모두 가능,제한사항 없음,purple
참약사강동메디컬약국,반려의료,동물약국,서울특별시,강동구,37.53010953,127.132511,서울특별시 강동구 풍성로51길 3,269563098,,"매주 일요일, 법정공휴일","월~금 09:00~18:00, 토 09:00~13:00",Y,해당없음,모두 가능,제한사항 없음,purple
참약사약국,반려의료,동물약국,서울특별시,성북구,37.60120261,127.033956,서울특별시 성북구 종암로 122,29431226,,연중무휴,"월~금 08:30~19:30, 토 08:00~15:30, 일 10:00~15:00",Y,해당없음,모두 가능,제한사항 없음,purple
참약사엘림약국,반려의료,동물약국,서울특별시,성북구,37.58915005,127.008289,서울특별시 성북구 동소문로 18-1,27645291,,"매주 일요일, 법정공휴일",월~토 09:00~20:00,N,해당없음,모두 가능,제한사항 없음,purple
참약사엠바른약국,반려의료,동물약국,서울특별시,중랑구,37.58779882,127.085946,서울특별시 중랑구 겸재로 164,220390244,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
참온누리약국,반려의료,동물약국,서울특별시,구로구,37.48660236,126.838247,서울특별시 구로구 오리로 1149,7042221177,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~16:30",Y,해당없음,모두 가능,제한사항 없음,purple
참조은약국,반려의료,동물약국,서울특별시,노원구,37.65670654,127.06255,서울특별시 노원구 상계로3길 10,263976262,,법정공휴일,"월~토 09:00~20:00, 일 14:00~21:00",N,해당없음,모두 가능,제한사항 없음,purple
참조은약국,반려의료,동물약국,서울특별시,마포구,37.54284362,126.951336,서울특별시 마포구 마포대로 92,27158953,,연중무휴,"월~금 09:00~21:00, 토 09:00~16:00, 일 08:00~16:00, 법정공휴일 09:00~16:00",N,해당없음,모두 가능,제한사항 없음,purple
참좋은동물병원,반려의료,동물병원,서울특별시,은평구,37.58823333,126.922446,서울특별시 은평구 백련산로 29,231520075,https://blog.naver.com/naraevc,매주 일요일,"월~금 09:30~20:00, 토, 법정공휴일 09:30~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
참좋은약국,반려의료,동물약국,서울특별시,도봉구,37.64970572,127.035735,서울특별시 도봉구 도봉로 496,29002055,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
참좋은약국,반려의료,동물약국,서울특별시,구로구,37.49998807,126.884098,서울특별시 구로구 구로중앙로 134,266784273,,매주 일요일,월~토 08:30~13:00,Y,해당없음,모두 가능,제한사항 없음,purple
참진약국,반려의료,동물약국,서울특별시,은평구,37.60563394,126.914673,서울특별시 은평구 역말로 40,23566588,,"매주 일요일, 법정공휴일","월~금 09:00~19:30, 토 09:00~14:30",Y,해당없음,모두 가능,제한사항 없음,purple
참피온애견,반려동물 서비스,반려동물용품,서울특별시,중구,37.56196683,126.996554,,222677743,,,,N,해당없음,모두 가능,제한사항 없음,darkblue
참한약국,반려의료,동물약국,서울특별시,송파구,37.47771763,127.122746,서울특별시 송파구 충민로 52,220471970,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 12:00~20:00",Y,해당없음,모두 가능,제한사항 없음,purple
참행복한약국,반려의료,동물약국,서울특별시,송파구,37.4990977,127.119513,서울특별시 송파구 송이로 76,234014177,,매주 일요일,"월~금 09:00~18:30, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
창대온누리약국,반려의료,동물약국,서울특별시,양천구,37.54856484,126.86515,서울특별시 양천구 목동중앙북로 13-1,226536788,,법정공휴일,"월~토 09:00~22:00, 일 10:30~22:00",N,해당없음,모두 가능,제한사항 없음,purple
창동남대문약국,반려의료,동물약국,서울특별시,도봉구,37.63814092,127.037331,서울특별시 도봉구 덕릉로 223,29956005,,매주 일요일,월~토 09:00~22:00,N,해당없음,모두 가능,제한사항 없음,purple
창문동물병원,반려의료,동물병원,서울특별시,강북구,37.61113382,127.033783,서울특별시 강북구 월계로 35,29880251,,매주 일요일,"월~금 09:30~19:00, 토 09:30~15:00",N,해당없음,모두 가능,제한사항 없음,orange
